decile_score,priors_count,is_recid,time_in_jail,juv_crime_count,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,c_charge_degree_O,crime_category_Driving and Vehicle-Related Offenses,crime_category_Drug Offenses,crime_category_Miscellaneous Offenses,crime_category_Theft and Fraud,crime_category_Violent and Serious Crimes
3,0.06976744186046512,0,0.011617100371747211,0.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
5,0.09302325581395349,0,0.2774163568773234,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2,0.06976744186046512,0,0.015799256505576207,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
4,0.023255813953488372,1,0.00046468401486988845,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6,0.13953488372093023,0,0.011617100371747211,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.023255813953488372,0,0.0,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0.046511627906976744,1,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2,0.0,0,0.0032527881040892194,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2,0.06976744186046512,0,0.011617100371747211,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
6,0.18604651162790697,0,0.009293680297397768,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
8,0.06976744186046512,1,0.0,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
4,0.023255813953488372,1,0.0,0.047619047619047616,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
7,0.2558139534883721,1,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7,0.16279069767441862,1,0.08596654275092937,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.046511627906976744,0,0.0,0.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2,0.0,0,0.0,0.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2,0.0,0,0.0009293680297397769,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
7,0.2558139534883721,1,0.00046468401486988845,0.09523809523809523,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
6,0.023255813953488372,0,0.0009293680297397769,0.047619047619047616,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
5,0.16279069767441862,0,0.0009293680297397769,0.09523809523809523,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
5,0.11627906976744186,0,0.0,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.023255813953488372,0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2,0.023255813953488372,1,0.00046468401486988845,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2,0.046511627906976744,0,0.008364312267657992,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0.0,1,0.0013940520446096654,0.0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
9,0.20930232558139533,1,0.023234200743494422,0.047619047619047616,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
6,0.046511627906976744,0,0.015334572490706319,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
9,0.3023255813953488,1,0.062267657992565055,0.047619047619047616,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
5,0.0,0,0.0,0.0,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
5,0.16279069767441862,0,0.06784386617100371,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5,0.0,0,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.0,0,0.00046468401486988845,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
3,0.023255813953488372,0,0.0,0.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
4,0.11627906976744186,0,0.0009293680297397769,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
3,0.023255813953488372,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
6,0.16279069767441862,0,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
3,0.0,0,0.00046468401486988845,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7,0.023255813953488372,0,0.004646840148698884,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2,0.0,0,0.00046468401486988845,0.09523809523809523,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3,0.0,1,0.006970260223048327,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2,0.023255813953488372,1,0.0,0.14285714285714285,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False
5,0.0,0,0.0,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
9,0.0,1,0.00046468401486988845,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
3,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
9,0.046511627906976744,1,0.0,0.42857142857142855,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
9,0.41860465116279066,0,0.06970260223048327,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
9,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.0,0,0.00046468401486988845,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7,0.023255813953488372,1,0.018587360594795536,0.047619047619047616,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
6,0.11627906976744186,1,0.008364312267657992,0.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
10,0.5116279069767442,1,0.0009293680297397769,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3,0.0,1,0.0009293680297397769,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
2,0.046511627906976744,1,0.004182156133828996,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
9,0.11627906976744186,0,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
9,0.023255813953488372,0,0.011617100371747211,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
8,0.27906976744186046,1,0.018587360594795536,0.14285714285714285,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6,0.023255813953488372,0,0.08410780669144981,0.0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
9,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
4,0.0,0,0.00046468401486988845,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
3,0.0,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2,0.16279069767441862,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0.046511627906976744,1,0.0,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
1,0.023255813953488372,0,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0.0,1,0.0,0.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7,0.0,1,0.0,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
8,0.023255813953488372,0,0.011617100371747211,0.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
8,0.0,1,0.0009293680297397769,0.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0.023255813953488372,1,0.0,0.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,0.023255813953488372,1,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
4,0.06976744186046512,1,0.0018587360594795538,0.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
3,0.0,0,0.0,0.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
7,0.06976744186046512,0,0.04321561338289963,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.0,1,0.0,0.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7,0.2558139534883721,1,0.0027881040892193307,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2,0.0,0,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2,0.3023255813953488,1,0.0,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
9,0.20930232558139533,0,0.0009293680297397769,0.047619047619047616,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
10,0.09302325581395349,1,0.0,0.047619047619047616,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1,0.023255813953488372,0,0.011617100371747211,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2,0.13953488372093023,0,0.002323420074349442,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0.0,0,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
9,0.046511627906976744,1,0.015334572490706319,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.023255813953488372,0,0.00046468401486988845,0.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2,0.0,0,0.0013940520446096654,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2,0.0,0,0.00046468401486988845,0.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
4,0.18604651162790697,0,0.0,0.047619047619047616,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3,0.0,1,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
4,0.023255813953488372,1,0.00046468401486988845,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
3,0.0,0,0.0,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2,0.06976744186046512,0,0.0009293680297397769,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4,0.023255813953488372,0,0.011617100371747211,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
2,0.023255813953488372,1,0.0,0.047619047619047616,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
8,0.3953488372093023,0,0.011617100371747211,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7,0.023255813953488372,0,0.002323420074349442,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
4,0.023255813953488372,0,0.02137546468401487,0.047619047619047616,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2,0.0,1,0.011617100371747211,0.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
8,0.06976744186046512,1,0.009758364312267658,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2,0.023255813953488372,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
9,0.46511627906976744,1,0.0120817843866171,0.047619047619047616,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
4,0.046511627906976744,1,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
6,0.09302325581395349,1,0.0,0.047619047619047616,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
10,0.11627906976744186,0,0.0,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.13953488372093023,0,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
8,0.11627906976744186,0,0.061802973977695165,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
4,0.0,0,0.0,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
4,0.0,0,0.00046468401486988845,0.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1,0.0,0,0.00046468401486988845,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2,0.0,0,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
9,0.3023255813953488,0,0.12685873605947956,0.19047619047619047,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
7,0.16279069767441862,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0.0,0,0.011617100371747211,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
7,0.06976744186046512,1,0.0009293680297397769,0.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.0,0,0.00046468401486988845,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
8,0.20930232558139533,1,0.00046468401486988845,0.047619047619047616,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0.046511627906976744,1,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2,0.023255813953488372,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
6,0.16279069767441862,0,0.0013940520446096654,0.0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
8,0.0,0,0.02462825278810409,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
5,0.0,0,0.0,0.0,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
4,0.06976744186046512,0,0.00046468401486988845,0.09523809523809523,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
4,0.06976744186046512,1,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5,0.0,0,0.011617100371747211,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2,0.0,0,0.011617100371747211,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0.023255813953488372,1,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
9,0.06976744186046512,0,0.0,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.0,0,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
4,0.023255813953488372,1,0.0013940520446096654,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
5,0.023255813953488372,1,0.0,0.047619047619047616,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.046511627906976744,0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0.0,0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
3,0.06976744186046512,0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3,0.023255813953488372,1,0.0,0.047619047619047616,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
3,0.046511627906976744,0,0.011617100371747211,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0.0,0,0.00046468401486988845,0.0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
6,0.023255813953488372,1,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
7,0.5813953488372093,0,0.00046468401486988845,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.0,0,0.004646840148698884,0.0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,0.023255813953488372,0,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
4,0.023255813953488372,0,0.0009293680297397769,0.047619047619047616,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3,0.11627906976744186,0,0.05855018587360594,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7,0.09302325581395349,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2,0.06976744186046512,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
6,0.0,1,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
9,0.3488372093023256,1,0.04182156133828996,0.047619047619047616,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2,0.0,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.0,0,0.00046468401486988845,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
9,0.0,1,0.017193308550185873,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2,0.09302325581395349,0,0.11942379182156133,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7,0.06976744186046512,1,0.021840148698884756,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
8,0.023255813953488372,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3,0.0,0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.0,0,0.0009293680297397769,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2,0.0,0,0.0,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
5,0.0,0,0.0009293680297397769,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2,0.0,0,0.00046468401486988845,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2,0.023255813953488372,1,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2,0.0,0,0.0,0.047619047619047616,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6,0.06976744186046512,0,0.0009293680297397769,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
1,0.023255813953488372,0,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,0.023255813953488372,0,0.027881040892193308,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4,0.09302325581395349,1,0.0,0.047619047619047616,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
4,0.046511627906976744,0,0.0032527881040892194,0.0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2,0.0,0,0.03345724907063197,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.0,0,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3,0.0,0,0.00046468401486988845,0.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0.046511627906976744,0,0.1287174721189591,0.0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
7,0.0,0,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
4,0.09302325581395349,0,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0.023255813953488372,0,0.0018587360594795538,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
7,0.0,0,0.011617100371747211,0.0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.11627906976744186,1,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.0,0,0.0009293680297397769,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2,0.06976744186046512,0,0.00046468401486988845,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
5,0.06976744186046512,0,0.0009293680297397769,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
7,0.18604651162790697,1,0.022769516728624536,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
4,0.023255813953488372,0,0.016728624535315983,0.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5,0.16279069767441862,0,0.039498141263940516,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3,0.0,0,0.008364312267657992,0.0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
9,0.09302325581395349,0,0.054832713754646836,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
6,0.23255813953488372,1,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
2,0.046511627906976744,0,0.0027881040892193307,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
9,0.09302325581395349,1,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
8,0.046511627906976744,0,0.0,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
4,0.06976744186046512,0,0.0,0.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,0.023255813953488372,1,0.00046468401486988845,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
5,0.046511627906976744,1,0.022769516728624536,0.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
9,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
7,0.0,0,0.0,0.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
5,0.0,1,0.0,0.047619047619047616,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
9,0.5116279069767442,1,0.03299256505576208,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
3,0.06976744186046512,1,0.0,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.0,0,0.0009293680297397769,0.0,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
1,0.11627906976744186,0,0.11059479553903345,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
5,0.023255813953488372,0,0.0,0.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
6,0.046511627906976744,0,0.0,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2,0.023255813953488372,0,0.016263940520446097,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0.06976744186046512,0,0.07202602230483271,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7,0.046511627906976744,0,0.0,0.23809523809523808,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
5,0.0,0,0.0,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0.046511627906976744,0,0.0,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
6,0.23255813953488372,1,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
6,0.27906976744186046,1,0.002323420074349442,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0.023255813953488372,0,0.028810408921933085,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
10,0.023255813953488372,1,0.08689591078066915,0.047619047619047616,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
9,0.09302325581395349,1,0.0009293680297397769,0.047619047619047616,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
6,0.046511627906976744,1,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
9,0.06976744186046512,1,0.015334572490706319,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
5,0.06976744186046512,1,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
9,0.023255813953488372,1,0.002323420074349442,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.0,0,0.00046468401486988845,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
6,0.023255813953488372,0,0.0009293680297397769,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
5,0.06976744186046512,0,0.032527881040892194,0.047619047619047616,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5,0.023255813953488372,0,0.021840148698884756,0.0,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7,0.0,0,0.0009293680297397769,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
7,0.2558139534883721,0,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
6,0.06976744186046512,1,0.013475836431226766,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2,0.18604651162790697,1,0.0,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
4,0.11627906976744186,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
5,0.023255813953488372,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0.0,1,0.00046468401486988845,0.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
